t,x1,y1,heading1,x2,y2,heading2
0.0,1.0,0.0,1.8563956589394233,-5.0,-5.0,0.9708196651611226
1.0,0.8412535328311812,0.5406408174555976,2.4275943232284765,-4.2181685175319705,-3.857142857142857,1.4034177379222834
2.0,0.41541501300188644,0.9096319953545183,2.99879298751753,-4.0250720878181765,-2.7142857142857144,2.0129495496439493
3.0,-0.142314838273285,0.9898214418809328,3.569991651806583,-4.566116260882441,-1.5714285714285716,2.2202207220928862
4.0,-0.6548607339452851,0.7557495743542583,4.141190316095637,-5.433883739117557,-0.4285714285714288,2.0129495496439493
5.0,-0.9594929736144974,0.28173255684142967,4.71238898038469,-5.974927912181822,0.7142857142857135,1.4034177379222859
6.0,-0.9594929736144975,-0.2817325568414294,5.283587644673743,-5.78183148246803,1.8571428571428568,0.9708196651611234
7.0,-0.6548607339452852,-0.7557495743542582,5.8547863089627965,-5.000000000000002,3.0,0.0
8.0,-0.14231483827328523,-0.9898214418809327,6.4259849732518495,0.9999999999999982,3.0,-2.17077298842867
9.0,0.41541501300188605,-0.9096319953545186,6.9971836375409024,0.21816851753196964,1.8571428571428568,-1.7381749156675075
10.0,0.8412535328311812,-0.5406408174555976,7.568382301829956,0.025072087818178268,0.7142857142857135,-1.1286431039458438
11.0,1.0,-2.4492935982947064e-16,6.283185307179586,0.5661162608824428,-0.4285714285714288,-0.921371931496907
12.0,2.0,0.0,8.13958096611901,1.433883739117559,-1.5714285714285716,-1.128643103945844
13.0,1.6825070656623624,1.081281634911195,8.710779630408062,1.9749279121818235,-2.7142857142857144,-1.7381749156675097
14.0,0.8308300260037729,1.8192639907090367,9.281978294697115,1.7818314824680295,-3.857142857142857,-2.1707729884286704
15.0,-0.28462967654657,1.9796428837618656,3.569991651806583,1.0,-5.0,0.0
16.0,-1.3097214678905702,1.5114991487085165,4.141190316095637,7.0,-5.0,0.9708196651611222
17.0,-1.9189859472289947,0.5634651136828593,4.71238898038469,7.78183148246803,-3.857142857142857,1.4034177379222834
18.0,-1.918985947228995,-0.5634651136828588,5.283587644673743,7.974927912181824,-2.7142857142857144,2.0129495496439507
19.0,-1.3097214678905704,-1.5114991487085163,5.8547863089627965,7.433883739117558,-1.5714285714285716,2.2202207220928853
20.0,-0.28462967654657045,-1.9796428837618654,6.4259849732518495,6.566116260882444,-0.4285714285714288,2.0129495496439507
21.0,0.8308300260037721,-1.819263990709037,6.9971836375409024,6.025072087818177,0.7142857142857135,1.403417737922285
22.0,1.6825070656623624,-1.081281634911195,7.568382301829956,6.21816851753197,1.8571428571428568,0.9708196651611234
23.0,2.0,-4.898587196589413e-16,6.283185307179587,6.999999999999998,3.0,0.9708196651611234
24.0,3.0,0.0,8.13958096611901,6.999999999999998,3.0,0.9708196651611234
25.0,2.523760598493544,1.6219224523667926,8.710779630408062,6.999999999999998,3.0,0.9708196651611234
26.0,1.2462450390056592,2.728895986063555,9.281978294697115,6.999999999999998,3.0,0.9708196651611234
27.0,-0.426944514819855,2.9694643256427984,3.569991651806583,6.999999999999998,3.0,0.9708196651611234
28.0,-1.9645822018358552,2.267248723062775,4.141190316095637,6.999999999999998,3.0,0.9708196651611234
