t,x1,y1,heading1,x2,y2,heading2
29.0,10.0,7.384615384615385,4.71238898038469,-1.7460696614945634,-6.199999999999999,-2.8447221710662354
30.0,10.0,6.76923076923077,4.71238898038469,-3.053641317786065,-6.6,-2.6777090488075936
31.0,10.0,6.153846153846154,4.71238898038469,-3.8531695488854614,-7.0,-1.8008789417973095
32.0,10.0,5.538461538461538,4.71238898038469,-3.946861752186066,-7.4,-0.5619017571451259
33.0,10.0,4.923076923076923,4.71238898038469,-3.3115397283273684,-7.8,-0.31996861584716463
34.0,10.0,4.307692307692308,4.71238898038469,-2.104373658054035,-8.2,-0.2639001989504628
35.0,10.0,3.6923076923076925,4.71238898038469,-0.6240002993070881,-8.6,-0.280705391502444
36.0,10.0,3.076923076923077,4.71238898038469,0.7633557568774192,-9.0,-0.3980991913912941
37.0,10.0,2.4615384615384617,4.71238898038469,1.7144811573980583,-9.4,-0.9607434512909245
38.0,10.0,1.8461538461538463,4.71238898038469,1.9940801852848153,-9.8,-2.427027666941143
39.0,10.0,1.2307692307692308,4.71238898038469,1.532983776506045,-10.2,-2.789201381034943
40.0,10.0,0.6153846153846154,4.71238898038469,0.44526102230514564,-10.6,-2.871584778335733
41.0,10.0,0.0,3.141592653589793,-1.0,-11.0,0.0
42.0,8.0,0.0,1.5707963267948966,5.0,-11.0,0.2700078752540599
43.0,8.0,0.6153846153846154,1.5707963267948966,6.4452610223051465,-10.6,0.35239127255485037
44.0,8.0,1.2307692307692308,1.5707963267948966,7.532983776506045,-10.2,0.7145649866486503
45.0,8.0,1.8461538461538463,1.5707963267948966,7.994080185284815,-9.8,2.180849202298869
46.0,8.0,2.4615384615384617,1.5707963267948966,7.714481157398058,-9.4,2.743493462198499
47.0,8.0,3.076923076923077,1.5707963267948966,6.76335575687742,-9.0,2.860887262087349
48.0,8.0,3.6923076923076925,1.5707963267948966,5.375999700692912,-8.6,2.87769245463933
49.0,8.0,4.307692307692308,1.5707963267948966,3.895626341945965,-8.2,2.821624037742628
50.0,8.0,4.923076923076923,1.5707963267948966,2.688460271672632,-7.8,2.579690896444668
51.0,8.0,5.538461538461538,1.5707963267948966,2.0531382478139335,-7.4,1.3407137117924817
52.0,8.0,6.153846153846154,1.5707963267948966,2.146830451114539,-7.0,0.4638836047821997
53.0,8.0,6.76923076923077,1.5707963267948966,2.946358682213935,-6.6,0.2968704825235581
54.0,8.0,7.384615384615385,1.5707963267948966,4.253930338505436,-6.199999999999999,0.2619134822415671
55.0,8.0,8.0,3.141592653589793,5.746069661494564,-5.8,0.2968704825235573
56.0,6.0,8.0,4.71238898038469,7.053641317786068,-5.3999999999999995,0.4638836047822006
57.0,6.0,7.384615384615385,4.71238898038469,7.853169548885461,-5.0,1.3407137117924817
58.0,6.0,6.76923076923077,4.71238898038469,7.9468617521860665,-4.6,2.5796908964446685
59.0,6.0,6.153846153846154,4.71238898038469,7.311539728327366,-4.199999999999999,2.821624037742628
60.0,6.0,5.538461538461538,4.71238898038469,6.104373658054033,-3.8,2.8776924546393303
61.0,6.0,4.923076923076923,4.71238898038469,4.624000299307085,-3.3999999999999995,2.8608872620873487
62.0,6.0,4.307692307692308,4.71238898038469,3.2366442431225817,-3.0,2.8608872620873487
63.0,6.0,3.6923076923076925,4.71238898038469,3.2366442431225817,-3.0,2.8608872620873487
64.0,6.0,3.076923076923077,4.71238898038469,3.2366442431225817,-3.0,2.8608872620873487
65.0,6.0,2.4615384615384617,4.71238898038469,3.2366442431225817,-3.0,2.8608872620873487
66.0,6.0,1.8461538461538463,4.71238898038469,3.2366442431225817,-3.0,2.8608872620873487
67.0,6.0,1.2307692307692308,4.71238898038469,3.2366442431225817,-3.0,2.8608872620873487
68.0,6.0,0.6153846153846154,4.71238898038469,3.2366442431225817,-3.0,2.8608872620873487
69.0,6.0,0.0,3.141592653589793,3.2366442431225817,-3.0,2.8608872620873487
70.0,4.0,0.0,1.5707963267948966,3.2366442431225817,-3.0,2.8608872620873487
71.0,4.0,0.6153846153846154,1.5707963267948966,3.2366442431225817,-3.0,2.8608872620873487
72.0,4.0,1.2307692307692308,1.5707963267948966,3.2366442431225817,-3.0,2.8608872620873487
73.0,4.0,1.8461538461538463,1.5707963267948966,3.2366442431225817,-3.0,2.8608872620873487
74.0,4.0,2.4615384615384617,1.5707963267948966,3.2366442431225817,-3.0,2.8608872620873487
75.0,4.0,3.076923076923077,1.5707963267948966,3.2366442431225817,-3.0,2.8608872620873487
76.0,4.0,3.6923076923076925,1.5707963267948966,3.2366442431225817,-3.0,2.8608872620873487
77.0,4.0,4.307692307692308,1.5707963267948966,3.2366442431225817,-3.0,2.8608872620873487
78.0,4.0,4.923076923076923,1.5707963267948966,3.2366442431225817,-3.0,2.8608872620873487
79.0,4.0,5.538461538461538,1.5707963267948966,3.2366442431225817,-3.0,2.8608872620873487
80.0,4.0,6.153846153846154,1.5707963267948966,3.2366442431225817,-3.0,2.8608872620873487
81.0,4.0,6.76923076923077,1.5707963267948966,3.2366442431225817,-3.0,2.8608872620873487
82.0,4.0,7.384615384615385,1.5707963267948966,3.2366442431225817,-3.0,2.8608872620873487
83.0,4.0,8.0,3.141592653589793,3.2366442431225817,-3.0,2.8608872620873487
84.0,2.0,8.0,4.71238898038469,3.2366442431225817,-3.0,2.8608872620873487
85.0,2.0,7.384615384615385,4.71238898038469,3.2366442431225817,-3.0,2.8608872620873487
86.0,2.0,6.76923076923077,4.71238898038469,3.2366442431225817,-3.0,2.8608872620873487
87.0,2.0,6.153846153846154,4.71238898038469,3.2366442431225817,-3.0,2.8608872620873487
88.0,2.0,5.538461538461538,4.71238898038469,3.2366442431225817,-3.0,2.8608872620873487
89.0,2.0,4.923076923076923,4.71238898038469,3.2366442431225817,-3.0,2.8608872620873487
90.0,2.0,4.307692307692308,4.71238898038469,3.2366442431225817,-3.0,2.8608872620873487
91.0,2.0,3.6923076923076925,4.71238898038469,3.2366442431225817,-3.0,2.8608872620873487
92.0,2.0,3.076923076923077,4.71238898038469,3.2366442431225817,-3.0,2.8608872620873487
93.0,2.0,2.4615384615384617,4.71238898038469,3.2366442431225817,-3.0,2.8608872620873487
94.0,2.0,1.8461538461538463,4.71238898038469,3.2366442431225817,-3.0,2.8608872620873487
95.0,2.0,1.2307692307692308,4.71238898038469,3.2366442431225817,-3.0,2.8608872620873487
96.0,2.0,0.6153846153846154,4.71238898038469,3.2366442431225817,-3.0,2.8608872620873487
97.0,2.0,0.0,3.141592653589793,3.2366442431225817,-3.0,2.8608872620873487
98.0,0.0,0.0,1.5707963267948966,3.2366442431225817,-3.0,2.8608872620873487
99.0,0.0,0.6153846153846154,1.5707963267948966,3.2366442431225817,-3.0,2.8608872620873487
100.0,0.0,1.2307692307692308,1.5707963267948966,3.2366442431225817,-3.0,2.8608872620873487
101.0,0.0,1.8461538461538463,1.5707963267948966,3.2366442431225817,-3.0,2.8608872620873487
102.0,0.0,2.4615384615384617,1.5707963267948966,3.2366442431225817,-3.0,2.8608872620873487
103.0,0.0,3.076923076923077,1.5707963267948966,3.2366442431225817,-3.0,2.8608872620873487
104.0,0.0,3.6923076923076925,1.5707963267948966,3.2366442431225817,-3.0,2.8608872620873487
105.0,0.0,4.307692307692308,1.5707963267948966,3.2366442431225817,-3.0,2.8608872620873487
106.0,0.0,4.923076923076923,1.5707963267948966,3.2366442431225817,-3.0,2.8608872620873487
107.0,0.0,5.538461538461538,1.5707963267948966,3.2366442431225817,-3.0,2.8608872620873487
108.0,0.0,6.153846153846154,1.5707963267948966,3.2366442431225817,-3.0,2.8608872620873487
109.0,0.0,6.76923076923077,1.5707963267948966,3.2366442431225817,-3.0,2.8608872620873487
110.0,0.0,7.384615384615385,1.5707963267948966,3.2366442431225817,-3.0,2.8608872620873487
111.0,0.0,8.0,1.5707963267948966,3.2366442431225817,-3.0,2.8608872620873487
