t,x1,y1,heading1,x2,y2,heading2
0.0,-3.6002016751114265,6.1895573209874915,5.629419007495043,-4.449445995548913,6.805077068595608,5.526640023100614
1.0,7.790756152707139,-2.537788779161744,3.0783642905709936,7.146481400274006,-4.140288580867052,8.663246682987078
2.0,2.158814740439661,-2.1812150431161648,1.0152164852871555,-1.8874331033664635,4.472377025660165,11.636867211642906
3.0,6.29072749891677,4.474476406456487,4.15423851497971,6.013232470000991,-6.110448391215755,7.788560347134061
4.0,0.61950487133109,-4.6085483904132385,6.888011270512193,6.719168014535338,4.664762085163387,8.806112028134391
5.0,3.8391964742549085,-2.38295249201048,5.603457142547265,6.06974270847884,5.127085963913736,10.758315503473348
6.0,7.516655367760254,-5.3551184447020574,7.989998131850003,3.127827518269328,-7.038976049140478,9.552720678351257
7.0,5.747379938071967,7.5723657717537325,10.39293092753158,-0.8261481942560653,-7.547636961603693,8.007461428795345
8.0,-4.9620964568935175,-7.993181278241323,6.523834843580822,-3.218733276270914,7.918691358679665,10.685716747672004
9.0,2.6217881824782427,-6.132056195346438,8.537550114280887,-6.860836453579788,-3.456822388375503,6.57341833231977
10.0,-6.660794326151134,5.2634810215628125,11.138502786999489,-2.6917945032496977,-2.2116688859610107,7.469720972343552
11.0,-5.717250753000707,-1.293012133394706,8.626062623920774,-1.6294675226562845,0.4155022830801496,4.476077641021973
12.0,-6.659671030360437,-0.325150800507096,7.071003785951434,-3.474783023866463,-7.247429152881049,2.0510279927330073
13.0,-4.094830851708403,2.252134968936005,5.4538113621461415,-5.932846862761918,-2.528598931843188,0.20537775563349078
14.0,-0.9778805415175214,-1.1517595858669871,6.855539326905867,2.6850454019341328,-0.7333632692008223,1.1501845782605549
15.0,7.707664266900638,4.444291103697418,9.407105396217574,5.606033511901678,5.796808201861753,-1.4584471355275328
16.0,-7.805690383027203,4.718480410650217,11.743369076797684,6.944493192019982,-6.066414153961745,-3.6731029210505626
17.0,-0.08032665679131235,-3.610879820967785,7.894558596501769,0.6040110406876789,-2.338543198807665,-4.5782467819038075
18.0,-0.4567414969936259,5.66059360503796,10.392646714517781,0.20877505534636676,0.5901585712180477,-4.2027682044865164
19.0,-4.5752660678681405,-0.32177977730589724,10.948132966291128,-2.745038521245121,5.875576356959229,-0.7793762828152468
20.0,-4.8523243572645995,-6.1574182956061385,6.875030493801029,4.8197904406539145,-1.598687886870163,-3.831602981758731
21.0,3.2318035856252934,-0.7230140792960711,3.998557856415988,-2.6888484163417434,4.598593240655164,-6.236114256936436
22.0,-2.9631640074128196,-7.874803693127397,2.527450794950796,1.2623880395070817,4.784719576401132,-2.8867288238252695
23.0,-7.663331091450649,-4.560706944498552,0.5873600606791428,-0.6070004218310565,4.297689008899416,-0.7739908937147018
24.0,5.416764396960618,4.147222045583703,1.9157999881205097,2.2582171479725375,1.4971055627997192,1.52326577683343
