t,x1,y1,heading1,az1,el1,x2,y2,heading2,az2,el2,dist
107,0.8412535328311812,0.5406408174555976,2.4275943232284765,-80.0,83.33333333333334,-5.433883739117557,-0.4285714285714288,2.0129495496439493,-75.0,0.0,6.349544878150638
108,0.8412535328311812,0.5406408174555976,2.4275943232284765,-80.0,116.66666666666669,-5.433883739117557,-0.4285714285714288,2.0129495496439493,-75.0,40.0,6.349544878150638
109,0.8412535328311812,0.5406408174555976,2.4275943232284765,-80.0,150.0,-5.433883739117557,-0.4285714285714288,2.0129495496439493,-75.0,80.0,6.349544878150638
110,0.8412535328311812,0.5406408174555976,2.4275943232284765,-62.22222222222222,-150.0,-5.433883739117557,-0.4285714285714288,2.0129495496439493,0.0,-80.0,6.349544878150638
111,0.8412535328311812,0.5406408174555976,2.4275943232284765,-62.22222222222222,-116.66666666666666,-5.433883739117557,-0.4285714285714288,2.0129495496439493,0.0,-40.0,6.349544878150638
112,0.8412535328311812,0.5406408174555976,2.4275943232284765,-62.22222222222222,-83.33333333333333,-5.433883739117557,-0.4285714285714288,2.0129495496439493,0.0,0.0,6.349544878150638
113,0.8412535328311812,0.5406408174555976,2.4275943232284765,-62.22222222222222,-50.0,-5.433883739117557,-0.4285714285714288,2.0129495496439493,0.0,40.0,6.349544878150638
114,0.8412535328311812,0.5406408174555976,2.4275943232284765,-62.22222222222222,-16.666666666666657,-5.433883739117557,-0.4285714285714288,2.0129495496439493,0.0,80.0,6.349544878150638
115,0.8412535328311812,0.5406408174555976,2.4275943232284765,-62.22222222222222,16.666666666666686,-5.433883739117557,-0.4285714285714288,2.0129495496439493,75.0,-80.0,6.349544878150638
116,0.8412535328311812,0.5406408174555976,2.4275943232284765,-62.22222222222222,50.0,-5.433883739117557,-0.4285714285714288,2.0129495496439493,75.0,-40.0,6.349544878150638
117,0.8412535328311812,0.5406408174555976,2.4275943232284765,-62.22222222222222,83.33333333333334,-5.433883739117557,-0.4285714285714288,2.0129495496439493,75.0,0.0,6.349544878150638
118,0.8412535328311812,0.5406408174555976,2.4275943232284765,-62.22222222222222,116.66666666666669,-5.433883739117557,-0.4285714285714288,2.0129495496439493,75.0,40.0,6.349544878150638
119,0.8412535328311812,0.5406408174555976,2.4275943232284765,-62.22222222222222,150.0,-5.433883739117557,-0.4285714285714288,2.0129495496439493,75.0,80.0,6.349544878150638
120,0.8412535328311812,0.5406408174555976,2.4275943232284765,-44.44444444444444,-150.0,-5.433883739117557,-0.4285714285714288,2.0129495496439493,150.0,-80.0,6.349544878150638
121,0.8412535328311812,0.5406408174555976,2.4275943232284765,-44.44444444444444,-116.66666666666666,-5.433883739117557,-0.4285714285714288,2.0129495496439493,150.0,-40.0,6.349544878150638
122,0.8412535328311812,0.5406408174555976,2.4275943232284765,-44.44444444444444,-83.33333333333333,-5.433883739117557,-0.4285714285714288,2.0129495496439493,150.0,0.0,6.349544878150638
123,0.8412535328311812,0.5406408174555976,2.4275943232284765,-44.44444444444444,-50.0,-5.433883739117557,-0.4285714285714288,2.0129495496439493,150.0,40.0,6.349544878150638
124,0.8412535328311812,0.5406408174555976,2.4275943232284765,-44.44444444444444,-16.666666666666657,-5.433883739117557,-0.4285714285714288,2.0129495496439493,150.0,80.0,6.349544878150638
125,0.8412535328311812,0.5406408174555976,2.4275943232284765,-44.44444444444444,16.666666666666686,-5.974927912181822,0.7142857142857135,1.4034177379222859,-150.0,-80.0,6.818392922202026
126,0.8412535328311812,0.5406408174555976,2.4275943232284765,-44.44444444444444,50.0,-5.974927912181822,0.7142857142857135,1.4034177379222859,-150.0,-40.0,6.818392922202026
127,0.8412535328311812,0.5406408174555976,2.4275943232284765,-44.44444444444444,83.33333333333334,-5.974927912181822,0.7142857142857135,1.4034177379222859,-150.0,0.0,6.818392922202026
128,0.8412535328311812,0.5406408174555976,2.4275943232284765,-44.44444444444444,116.66666666666669,-5.974927912181822,0.7142857142857135,1.4034177379222859,-150.0,40.0,6.818392922202026
129,0.8412535328311812,0.5406408174555976,2.4275943232284765,-44.44444444444444,150.0,-5.974927912181822,0.7142857142857135,1.4034177379222859,-150.0,80.0,6.818392922202026
130,0.8412535328311812,0.5406408174555976,2.4275943232284765,-26.666666666666664,-150.0,-5.974927912181822,0.7142857142857135,1.4034177379222859,-75.0,-80.0,6.818392922202026
131,0.8412535328311812,0.5406408174555976,2.4275943232284765,-26.666666666666664,-116.66666666666666,-5.974927912181822,0.7142857142857135,1.4034177379222859,-75.0,-40.0,6.818392922202026
132,0.8412535328311812,0.5406408174555976,2.4275943232284765,-26.666666666666664,-83.33333333333333,-5.974927912181822,0.7142857142857135,1.4034177379222859,-75.0,0.0,6.818392922202026
133,0.8412535328311812,0.5406408174555976,2.4275943232284765,-26.666666666666664,-50.0,-5.974927912181822,0.7142857142857135,1.4034177379222859,-75.0,40.0,6.818392922202026
134,0.8412535328311812,0.5406408174555976,2.4275943232284765,-26.666666666666664,-16.666666666666657,-5.974927912181822,0.7142857142857135,1.4034177379222859,-75.0,80.0,6.818392922202026
135,0.8412535328311812,0.5406408174555976,2.4275943232284765,-26.666666666666664,16.666666666666686,-5.974927912181822,0.7142857142857135,1.4034177379222859,0.0,-80.0,6.818392922202026
136,0.8412535328311812,0.5406408174555976,2.4275943232284765,-26.666666666666664,50.0,-5.974927912181822,0.7142857142857135,1.4034177379222859,0.0,-40.0,6.818392922202026
137,0.8412535328311812,0.5406408174555976,2.4275943232284765,-26.666666666666664,83.33333333333334,-5.974927912181822,0.7142857142857135,1.4034177379222859,0.0,0.0,6.818392922202026
138,0.8412535328311812,0.5406408174555976,2.4275943232284765,-26.666666666666664,116.66666666666669,-5.974927912181822,0.7142857142857135,1.4034177379222859,0.0,40.0,6.818392922202026
139,0.8412535328311812,0.5406408174555976,2.4275943232284765,-26.666666666666664,150.0,-5.974927912181822,0.7142857142857135,1.4034177379222859,0.0,80.0,6.818392922202026
140,0.8412535328311812,0.5406408174555976,2.4275943232284765,-8.888888888888886,-150.0,-5.974927912181822,0.7142857142857135,1.4034177379222859,75.0,-80.0,6.818392922202026
141,0.8412535328311812,0.5406408174555976,2.4275943232284765,-8.888888888888886,-116.66666666666666,-5.974927912181822,0.7142857142857135,1.4034177379222859,75.0,-40.0,6.818392922202026
142,0.8412535328311812,0.5406408174555976,2.4275943232284765,-8.888888888888886,-83.33333333333333,-5.974927912181822,0.7142857142857135,1.4034177379222859,75.0,0.0,6.818392922202026
143,0.8412535328311812,0.5406408174555976,2.4275943232284765,-8.888888888888886,-50.0,-5.974927912181822,0.7142857142857135,1.4034177379222859,75.0,40.0,6.818392922202026
144,0.8412535328311812,0.5406408174555976,2.4275943232284765,-8.888888888888886,-16.666666666666657,-5.974927912181822,0.7142857142857135,1.4034177379222859,75.0,80.0,6.818392922202026
145,0.8412535328311812,0.5406408174555976,2.4275943232284765,-8.888888888888886,16.666666666666686,-5.974927912181822,0.7142857142857135,1.4034177379222859,150.0,-80.0,6.818392922202026
146,0.8412535328311812,0.5406408174555976,2.4275943232284765,-8.888888888888886,50.0,-5.974927912181822,0.7142857142857135,1.4034177379222859,150.0,-40.0,6.818392922202026
147,0.8412535328311812,0.5406408174555976,2.4275943232284765,-8.888888888888886,83.33333333333334,-5.974927912181822,0.7142857142857135,1.4034177379222859,150.0,0.0,6.818392922202026
148,0.8412535328311812,0.5406408174555976,2.4275943232284765,-8.888888888888886,116.66666666666669,-5.974927912181822,0.7142857142857135,1.4034177379222859,150.0,40.0,6.818392922202026
149,0.8412535328311812,0.5406408174555976,2.4275943232284765,-8.888888888888886,150.0,-5.974927912181822,0.7142857142857135,1.4034177379222859,150.0,80.0,6.818392922202026
150,0.8412535328311812,0.5406408174555976,2.4275943232284765,8.888888888888886,-150.0,-5.78183148246803,1.8571428571428568,0.9708196651611234,-150.0,-80.0,6.752661159897013
151,0.8412535328311812,0.5406408174555976,2.4275943232284765,8.888888888888886,-116.66666666666666,-5.78183148246803,1.8571428571428568,0.9708196651611234,-150.0,-40.0,6.752661159897013
152,0.8412535328311812,0.5406408174555976,2.4275943232284765,8.888888888888886,-83.33333333333333,-5.78183148246803,1.8571428571428568,0.9708196651611234,-150.0,0.0,6.752661159897013
153,0.8412535328311812,0.5406408174555976,2.4275943232284765,8.888888888888886,-50.0,-5.78183148246803,1.8571428571428568,0.9708196651611234,-150.0,40.0,6.752661159897013
154,0.8412535328311812,0.5406408174555976,2.4275943232284765,8.888888888888886,-16.666666666666657,-5.78183148246803,1.8571428571428568,0.9708196651611234,-150.0,80.0,6.752661159897013
155,0.8412535328311812,0.5406408174555976,2.4275943232284765,8.888888888888886,16.666666666666686,-5.78183148246803,1.8571428571428568,0.9708196651611234,-75.0,-80.0,6.752661159897013
156,0.8412535328311812,0.5406408174555976,2.4275943232284765,8.888888888888886,50.0,-5.78183148246803,1.8571428571428568,0.9708196651611234,-75.0,-40.0,6.752661159897013
157,0.8412535328311812,0.5406408174555976,2.4275943232284765,8.888888888888886,83.33333333333334,-5.78183148246803,1.8571428571428568,0.9708196651611234,-75.0,0.0,6.752661159897013
158,0.8412535328311812,0.5406408174555976,2.4275943232284765,8.888888888888886,116.66666666666669,-5.78183148246803,1.8571428571428568,0.9708196651611234,-75.0,40.0,6.752661159897013
159,0.8412535328311812,0.5406408174555976,2.4275943232284765,8.888888888888886,150.0,-5.78183148246803,1.8571428571428568,0.9708196651611234,-75.0,80.0,6.752661159897013
160,0.8412535328311812,0.5406408174555976,2.4275943232284765,26.66666666666667,-150.0,-5.78183148246803,1.8571428571428568,0.9708196651611234,0.0,-80.0,6.752661159897013
161,0.8412535328311812,0.5406408174555976,2.4275943232284765,26.66666666666667,-116.66666666666666,-5.78183148246803,1.8571428571428568,0.9708196651611234,0.0,-40.0,6.752661159897013
162,0.8412535328311812,0.5406408174555976,2.4275943232284765,26.66666666666667,-83.33333333333333,-5.78183148246803,1.8571428571428568,0.9708196651611234,0.0,0.0,6.752661159897013
163,0.8412535328311812,0.5406408174555976,2.4275943232284765,26.66666666666667,-50.0,-5.78183148246803,1.8571428571428568,0.9708196651611234,0.0,40.0,6.752661159897013
164,0.8412535328311812,0.5406408174555976,2.4275943232284765,26.66666666666667,-16.666666666666657,-5.78183148246803,1.8571428571428568,0.9708196651611234,0.0,80.0,6.752661159897013
165,0.8412535328311812,0.5406408174555976,2.4275943232284765,26.66666666666667,16.666666666666686,-5.78183148246803,1.8571428571428568,0.9708196651611234,75.0,-80.0,6.752661159897013
